47,48,134
5,1,9
17,39
138,137,39
5
138,22,134
1
40,22
134,47
25,24,141
134,21
47,137
134
22
134
28,47,141
2
134,2,139
137,47
47
48,137
25,24,47
1,47,2
1,142
21,47,141
5,47
1
47,141
143,42,134
5,1,141
47,5
43,47,48
25,24,5
21,40,141
3,47
5
21
5,141,134
48,9
5
13,17
21,22,142
48,37,38
21,142
46,45
5,2,141
25,39
24
22
4,47,137
5
25,24,142
9,10
48,14
21,141
21,24
2,1
21
21
5,134,114
22,5
48,47
47,142
134,45
6
47
47
25,24
5
16,141
134,48,140
9,48,144
16
49,50
134,22
47,48,43
22,142
25,24
25,24,142
137
6,45,44
45,47
25,24
49,25,24
47,143,42
25,24
5,141
22,25
5,1,47
143,47
25,24
16
22,17
49,50,47
47,48,24
34,29
17,16,141
47,1
47,48,137
17,47
47,48
48,134
47,137
22,138
134,2,5
22,141
25,24,138
48
25,24,142
47,44
1,141
25,24,140
137,22,24
2,138
5,45,133
47,134,45
48,47
144,2
47,16,17
4,142,5
47,1
7,45,141
2,141
25,24,117
1
25,24
6,142
22,40
22,23
48,159
22
4
5,4,48
25,24,48
2,141
24
22,142
22
134,144,39
22,145,152
22,141
9,48
5,134,146
138,42
25,24,142
2,141
22,137
22,142
137,21
16,138,141
138
22,142
2
47,25,24
24,142
21,4
22,141
47,113
16,25,24
25,24
25,24,47
2,144
47,141
47,141
25,24,134
25,24,142
41,134
22
25
6
6,47
25,24,47
24,25
22,142
21,141
22,134
22
144,47,1
1
24
6,47,42
9,141
134,137,27
45,44,47
2,116
134,48
1
5,47
25,24,142
2,141
134,141
25,24,1
2,135
47
134,16
6,2
2
2,144
2,47
2
44
6,47
47,21
16,141
45
1,137
41,21
22
7,25,24
25,24
25,24
24,47
22,24
21,142
134,47
48
137,21
9
47
9,47
21,47
1,45,47
2,141
47,134,147
134,22
5,152
22,134
25,24
7,45,4
1,5
25,24,141
25,24,47
6,152
6,7
17,134
143,45
1,137
6,137
24,141
1,47
21,141
144
2
6,141
1,45
24,142
25,24,141
25,24
1,141
2,47
144,45
22
134,47
6
1,45
2,6
22
5,141
9,22
22,158
25,24,158
25,24,137
134,4
25,24,146
5,3
5
5,142
2,47
24
4,137
24,142
4,47,159
47,48
7,47,42
22,47
6,47
144,2
21,6
134,22
47
21
22
21,47
48
21
47,42
1,141,159
5,21
48,159
2,144
25,138,39
24
21,141
47
74,134,146
16,160
22,152,142
2,5
137,48,159
47
22,134,142
6
6
2
25
22,142
5,118
1,137
138,24
47,24,141
22,146
137,1
3
22,27
22,25,24
2,25,24
5,7,45
2
2,7,141
45
2,141
21
39,137
21
9,24
5
25,24,142
25,39,2
94
48
2
47
47,6,42
5
134,142
3,42,4
6,137
47
7
1
81
118
132
132,161
76
132,80
163,164
94,173
76,132
101,170,173
101
82,166,167
172
101,173
82,166
5,76,173
5,137,173
96,100
134
30,29
22
76
171
117
13,14
96
96
96,144
21,22,23
62,1
80,132,133
81,118
22
86,16,118
24,93
22
107,25
33,29
32,29,178
32,29,178
116,111
57,58,56
96,98,99
109,40
52,37,67
96,175
109,41
54
37,66,108
39
162,161
96
93,95,98
125,25,24
15,37,108
39,40,108
22,93
73
74,146
169,175
109,1
109,37,67
37
37,107,176
37,140,176
36,29,34
143,16
68,48,108
21,27,28
96,94
38,176
59,37,176
21,176
108,177
48,37,176
162
69,68,56
129,130
107,38
25,24,177
59,37,176
93,149
176,48,37
38,176
153,38,176
59,37,176
76,132,161
5,173
82
134,173
173
173,159
9,180
134,143
173,165
134
134
5,142
9,16,173
80
146,25,24
165
96,104
134,37
153
180
134,117
175,47
37
47,24,175
96,100
145
96,106
137
175,46
104,96,100
1
48,108
176,76,22
68,72,70
176,30,29
176
96,176
145
78,141,4
122
130,89
177,130
68,108
68,108
179
179,108
179
177,96,98
59
177
177
177,110
177,110
177,96
177,13
177,21,37
177
48,159
48,159
177
177,96,98
177,25,38
48,47,159
96,98,106
177,96,98
177,21
25,24
177
179,9
177,148,110
177,96,98
96,98
69,37,38
149,108
177,17
177
37
177,17
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51
52
53
54
55
56
57
58
59
60
61
62
63
64
65
66
67
68
69
70
71
72
73
74
75
76
77
78
79
80
81
82
83
84
85
86
87
88
89
90
91
92
93
94
95
96
97
98
99
100
101
102
103
104
105
106
107
108
109
110
111
112
113
114
115
116
117
118
119
120
121
122
123
124
125
126
127
128
129
130
131
132
133
134
135
136
137
138
139
140
141
142
143
144
145
146
147
148
149
150
151
152
153
154
155
156
157
158
159
160
161
162
163
164
165
166
167
168
169
170
171
172
180
